17801,-0.554,1.25801,2.96279,-2.16556,-2.76639,-3.42356,4.40156,6.89589,5.96182
17816,2.72203,1.8908,-2.38191,-0.523091,1.17924,-2.41389,2.68654,67.4886,52.0603
18055,1.47583,1.44882,0.597088,-0.392491,-0.878739,-1.84131,2.04025,88.0042,68.7705
18151,-2.32079,1.72777,2.27271,-0.585759,-1.68968,-2.31352,2.86486,90.0174,103.297
18160,-1.56867,1.66673,3.00943,-1.38718,-1.70508,-3.05391,3.49767,56.2076,9.27129
18177,-1.08435,1.45475,2.12295,-1.57475,-3.07589,-3.0295,4.31728,53.1821,62.9672
18922,-1.2478,1.7707,1.65391,-0.343219,2.90171,-2.11392,3.59007,55.9327,50.5799
19028,-1.27249,1.40636,0.592201,-1.41302,1.8647,-2.81939,3.38024,76.4146,56.0552
19034,1.80077,0.387096,-2.13424,-0.0482455,2.34818,-0.435341,2.3882,0.889305,0.807863
19142,-1.49955,0.0457102,-2.12433,-1.77116,-0.624783,-1.81687,1.92129,89.1172,72.272
19573,0.77899,0.391061,-0.892064,-2.15751,-1.67105,-2.54857,3.04756,53.7387,50.863
19810,-0.827915,0.800453,-1.71929,-0.218595,-0.891377,-1.01905,1.35389,2.73122,2.18019
20129,2.58337,2.10868,-2.47177,-1.17631,1.22805,-3.28499,3.50703,55.9327,39.5769
20240,-2.13461,0.8602,1.18581,-1.97809,-2.96277,-2.83829,4.10291,78.6934,62.866
20450,-0.0658208,0.386567,3.13583,-1.04634,-3.08154,-1.4329,3.3984,4.92343,3.86256
21114,-2.11044,0.53044,-1.5238,-0.376254,0.586633,-0.906694,1.07992,89.32,70.041
21163,-1.47547,1.25075,1.68976,-0.221089,-3.11796,-1.47184,3.44789,90.4137,71.22
21332,-0.287866,1.21743,2.84175,-1.32886,3.12962,-2.54629,4.03461,56.2076,47.896
21406,0.667201,0.526876,-0.720295,-0.862749,-1.3875,-1.38963,1.96372,53.1821,42.5597
21789,-0.798943,0.132253,-1.46885,-1.05706,-0.669908,-1.18931,1.365,88.8931,78.5601
21832,-2.04417,1.07122,2.64333,-1.74199,-1.59569,-2.81321,3.23425,59.4772,51.8784
21933,2.62089,0.192804,2.6608,-0.62084,0.0399106,-0.813644,0.814622,90.1504,69.4497
22343,0.884932,1.15591,1.02636,-2.30754,0.141425,-3.46345,3.46634,89.0565,77.8777
23242,3.01394,0.421113,-0.518084,-1.23344,2.75116,-1.65456,3.21037,78.6934,79.6136
23284,-3.09558,0.0404346,0.478216,-0.199067,-2.70939,-0.239501,2.71996,86.8625,70.159
23784,0.715647,2.0334,-1.99927,-0.175986,-2.71492,-2.20938,3.50031,61.3495,42.1103
24801,-1.47806,1.22986,0.834629,-1.76176,2.31269,-2.99162,3.78132,86.0519,65.9234
24974,-0.877245,2.12746,2.36879,-0.0737341,-3.03715,-2.20119,3.75094,86.8625,55.7797
25624,-2.03218,0.642004,2.68559,-0.461242,-1.56541,-1.10325,1.91512,67.4886,57.7
25798,2.18405,1.76264,0.953052,-0.576154,-1.231,-2.33879,2.64297,90.0174,24.7542
25859,-2.71776,0.0294766,2.77197,-1.30261,-0.793455,-1.33209,1.55049,76.4146,66.9891
25925,2.2115,1.41755,-0.882727,-1.90884,-3.09422,-3.32639,4.54302,77.4046,63.7732
26383,-3.02342,2.02555,0.119431,-0.659921,-3.14033,-2.68547,4.132,88.1437,70.6227
26620,-1.35967,1.46961,1.01306,-1.48556,2.37273,-2.95517,3.78984,80.2471,90.6553
27031,-2.42935,1.80059,1.56653,-1.04695,-2.28731,-2.84753,3.65243,76.6754,61.6897
27194,-2.25778,1.04972,0.234999,-0.931625,2.49278,-1.98135,3.18428,3.60093,3.19304
27380,0.0994713,0.298828,-0.573265,-0.103693,-0.672736,-0.402522,0.783963,64.4011,53.5374
27657,-2.1645,1.81658,-0.0795208,-1.23027,2.08498,-3.04685,3.69194,72.9134,63.348
27677,2.55352,0.679377,3.00002,-0.309479,0.446494,-0.988856,1.08499,88.8931,68.3912
27904,-0.0679673,0.650777,-0.680127,-2.18451,-0.612159,-2.83529,2.90062,88.8931,74.383
28004,-1.36749,1.08014,0.996507,-2.37587,2.364,-3.45601,4.18718,29.1497,25.5925
28070,-2.71264,0.902292,1.09866,-1.06658,-2.47189,-1.96887,3.16017,82.5564,58.3534
28582,1.94443,0.216173,1.09707,-1.36622,-0.847367,-1.5824,1.795,20.3082,18.2757
29461,-0.462956,1.69444,-2.6766,-0.644851,-2.21365,-2.33929,3.22064,90.1504,85.8853
29500,2.29815,1.21146,0.549876,-0.108703,-1.74827,-1.32016,2.19072,86.8625,78.126
29540,0.00384216,0.627494,0.873447,-0.645104,0.869604,-1.2726,1.54134,90.1504,121.967
29864,0.876366,1.52743,1.70335,-1.85039,0.826982,-3.37781,3.47757,89.9965,68.3636
29879,0.285344,1.94226,-1.90727,-1.58411,-2.19261,-3.52637,4.15245,29.1497,22.4723
29958,1.95584,1.34644,0.802471,-0.136141,-1.15337,-1.48259,1.87838,90.1504,83.3545
30846,-1.87292,1.86884,0.907795,-1.10917,2.78071,-2.97801,4.07442,84.49,70.4266
30894,-2.79645,0.303514,1.60445,-0.144097,-1.88229,-0.447611,1.93478,66.8137,91.1167
30923,1.8141,1.56988,0.645578,-1.16566,-1.16852,-2.73554,2.97466,9.75429,8.22188
32550,-0.268074,1.19506,2.7825,-0.420316,3.05057,-1.61538,3.45187,53.1821,43.2705
34177,-2.93466,1.02163,-3.12687,-2.30699,-0.19221,-3.32862,3.33417,82.0909,93.8183
34785,-2.39554,2.12909,-0.950605,-0.844602,1.44494,-2.97369,3.30616,103.652,94.8721
34802,-0.890395,0.736354,-2.73341,-0.0040632,-1.84302,-0.740417,1.98619,78.6934,60.0148
34851,3.07691,1.47856,-2.05983,-0.962422,1.14644,-2.44098,2.6968,60.9218,9.3009
34852,-0.322215,0.482295,2.68629,-1.23722,3.0085,-1.71951,3.46523,76.6754,61.597
35189,1.14317,2.09959,-0.0820711,-0.997004,-1.22524,-3.09659,3.33018,53.1821,50.2563
35277,-0.690859,1.1615,2.88992,-0.194289,-2.7024,-1.35579,3.02343,89.9965,76.7736
35552,0.609858,1.76274,-0.253885,-0.979968,-0.863743,-2.74271,2.8755,88.8931,68.8192
35893,-2.71527,0.975646,-1.95119,-1.46966,0.764084,-2.44531,2.56191,90.0174,74.0334
35922,-2.20208,1.10334,1.37072,-0.0119956,-2.71038,-1.11533,2.9309,67.4886,97.3386
36150,2.02897,0.767749,1.29435,-2.29155,-0.734611,-3.0593,3.14626,20.5133,20.5848
36295,-0.996303,0.785875,-2.75398,-1.77266,-1.75768,-2.55854,3.10412,67.925,53.9333
36409,0.726739,0.495416,1.68375,-0.835459,0.957012,-1.33088,1.63924,89.32,76.4045
36593,-0.790951,0.40379,-2.30607,-0.690363,-1.51512,-1.09415,1.86889,77.4046,59.9105
36644,2.48893,1.33736,1.20176,-1.81668,-1.28718,-3.15404,3.40658,88.1437,87.0501
37121,-2.76759,2.39171,-0.333112,-0.110343,2.43448,-2.50205,3.49098,9.75429,7.70504
37719,0.369469,1.25392,0.634621,-0.378289,0.265152,-1.63221,1.6536,86.0519,67.8351
37836,-0.498764,0.889432,-0.229081,-1.81531,0.269683,-2.70474,2.71816,90.4137,70.1103
38407,-0.306981,1.94437,1.5677,-0.996869,1.87468,-2.94124,3.48788,86.8625,58.2369
38487,-2.48,1.2282,1.42983,-0.0848304,-2.37336,-1.31303,2.71235,53.7387,33.4987
38685,-2.97451,0.153595,0.247497,-1.89445,-3.06117,-2.04804,3.6831,90.1504,80.9647
38696,-1.49598,0.996367,2.79738,-0.73718,-1.98983,-1.73355,2.63906,90.0174,73.4464
39083,-2.36062,2.34496,2.97416,-1.88127,-0.948403,-4.22622,4.33133,84.49,63.4615
39210,-1.62993,0.00636902,2.62716,-2.3375,-2.0261,-2.34387,3.09819,0.760847,1.16664
39705,1.14752,2.04438,1.86426,-0.892948,0.716747,-2.93733,3.02351,4.92343,4.10942
39813,-0.281379,0.683883,3.06826,-1.87329,-2.93355,-2.55717,3.89164,64.4011,20.3928
39846,0.670233,1.24307,1.3456,-0.574227,0.675363,-1.81729,1.93873,89.9965,19.2519
39935,-1.39126,1.41344,2.38343,-1.0915,-2.5085,-2.50495,3.54504,88.8931,68.4875
40148,0.26042,0.572033,-1.07786,-1.93943,-1.33828,-2.51146,2.84577,61.3495,46.0293
41059,-3.14108,1.14109,-2.75376,-1.13726,0.387327,-2.27835,2.31104,60.9218,64.4219
41466,3.12076,1.78874,3.09526,-1.79463,-0.0255034,-3.58337,3.58346,89.0565,83.2183
41480,-2.63466,0.866294,-0.840934,-0.562706,1.79373,-1.429,2.29336,78.6934,56.358
41599,1.01328,1.56781,1.47728,-0.231574,0.464005,-1.79938,1.85825,90.2946,79.0918
41839,0.952567,0.975851,-0.289753,-2.21253,-1.24232,-3.18838,3.42186,90.0174,80.9947
41842,0.888569,0.711689,2.95209,-2.33216,2.06352,-3.04385,3.67738,86.8625,129.149
42579,0.470882,0.17659,-0.403553,-0.588636,-0.874435,-0.765226,1.16198,28.8582,27.1594
43083,0.705544,1.73648,0.417725,-0.768396,-0.287819,-2.50488,2.52136,78.6934,82.8764
43525,1.45756,0.334999,2.15934,-1.93379,0.701781,-2.26879,2.37485,68.6112,53.8015
43551,-2.76174,1.24899,2.1628,-0.652452,-1.35864,-1.90144,2.33696,64.4011,50.9309
43745,0.208483,0.714281,-2.69119,-1.00535,-2.89968,-1.71963,3.37124,68.3275,83.4132
44912,-2.88375,0.583192,-0.0156116,-2.09886,2.86814,-2.68205,3.92678,90.2946,72.7131
45293,0.231042,1.82084,3.10178,-0.888755,2.87074,-2.7096,3.94754,29.1497,24.5714
45696,-0.263364,0.535389,0.83233,-0.178129,1.09569,-0.713518,1.30754,82.9756,75.0326
46191,2.2645,1.80563,-2.1288,-0.591365,1.88988,-2.397,3.05242,90.151,81.0766
46278,-0.202957,0.920479,0.539724,-0.189118,0.742681,-1.1096,1.33521,82.9756,79.6171
47264,1.21866,1.1136,-1.17838,-0.985615,-2.39704,-2.09922,3.1863,9.75429,8.20802
47403,-1.14487,1.29187,0.151137,-1.17919,1.29601,-2.47105,2.79029,59.4772,53.16
48532,-0.113757,0.850937,-1.47385,-1.49402,-1.36009,-2.34496,2.71085,9.75429,7.22682
48542,-2.90658,1.51372,0.255948,-0.105157,-3.12066,-1.61888,3.51558,14.1917,12.8567
48831,-3.06112,1.90808,-2.13447,-0.442847,0.926648,-2.35093,2.52697,2.73122,3.44168
49423,2.24186,1.66977,-1.62368,-1.34615,2.41765,-3.01591,3.86533,56.2076,48.2304
49802,-0.575529,2.25109,2.37904,-1.26383,2.95457,-3.51492,4.59175,53.1821,33.3707
49966,-1.33695,0.213514,-2.31501,-0.525133,-0.978062,-0.738647,1.22564,82.9756,62.6333
50525,2.23167,0.533007,1.18326,-1.09882,-1.04841,-1.63183,1.9396,86.0519,74.0066
50553,2.45471,0.485271,-1.16558,-0.174322,2.66289,-0.659593,2.74337,59.4772,87.9921
50771,1.11307,1.08726,-0.861235,-0.000711821,-1.97431,-1.08797,2.25424,68.6112,45.8889
51248,0.0784832,1.71904,1.27894,-1.73679,1.20046,-3.45584,3.6584,61.3495,47.8273
51311,-0.703764,0.148013,1.26517,-1.9806,1.96894,-2.12861,2.8996,88.1437,68.2501
51319,0.173943,2.23908,1.8862,-1.44867,1.71226,-3.68775,4.06587,94.7815,75.888
51683,-0.595684,1.54105,-1.76923,-2.05846,-1.17354,-3.59951,3.78599,68.6112,55.1501
51856,-2.76902,1.72821,-0.12449,-0.397063,2.64453,-2.12527,3.39269,89.32,70.8869
52182,-2.8426,0.810615,1.11625,-0.0868964,-2.32433,-0.897512,2.4916,90.151,75.5672
52206,0.4807,0.045616,-2.05368,-1.68575,-2.53438,-1.73136,3.06932,3.60093,2.62734
52255,-2.17025,0.819462,-1.94877,-1.38115,0.221474,-2.20061,2.21173,89.32,128.587
52385,3.00207,0.619882,0.910053,-2.27136,-2.09202,-2.89124,3.56872,82.5564,56.3793
52520,2.48967,1.12207,-2.79701,-0.156447,0.996509,-1.27852,1.621,68.6112,58.3619
52874,0.911126,2.04151,-0.426112,-0.796471,-1.33724,-2.83798,3.13725,76.6754,66.3904
53162,2.64035,0.97529,1.77924,-1.64896,-0.86111,-2.62425,2.76192,76.4146,60.9284
53700,-2.59255,1.44002,-2.12446,-1.57324,0.468088,-3.01326,3.0494,64.4011,56.5458
54047,3.0143,0.677698,-0.14497,-1.00057,3.12391,-1.67827,3.54618,89.32,70.0335
54320,2.42673,0.725493,2.81188,-1.70435,0.385154,-2.42985,2.46018,90.151,68.7283
54382,0.7743,1.61886,-2.27898,-0.686993,-3.05328,-2.30586,3.82616,6.89589,5.80985
54670,-1.93812,0.693335,2.72903,-1.68965,-1.61604,-2.38299,2.87927,59.4772,51.036
54927,0.158511,1.25742,-1.96746,-1.3699,-2.12597,-2.62733,3.37973,78.6934,68.1292
55494,1.17482,2.05278,-1.77018,-0.791606,-2.945,-2.84439,4.09433,89.9965,75.5811
55674,-0.464158,2.33507,2.64966,-1.14905,3.11382,-3.48412,4.67279,86.0519,55.4792
55750,-0.100703,0.756818,1.19121,-0.94449,1.29191,-1.70131,2.13623,59.4772,49.0541
55816,0.705588,0.1909,0.59795,-0.687932,-0.107637,-0.878833,0.8854,53.1821,41.9903
56361,2.43137,0.809576,0.568776,-1.56719,-1.86259,-2.37677,3.01965,20.5133,19.7611
56493,0.81436,0.830388,-1.60599,-0.547703,-2.42035,-1.37809,2.78518,88.8931,62.5965
56737,1.22924,0.0737999,2.56736,-0.915375,1.33812,-0.989175,1.66404,100.658,120.225
56738,0.561519,0.960612,2.10525,-2.01795,1.54373,-2.97857,3.35484,90.2946,74.9532
56929,2.01356,1.68867,1.67974,-0.154797,-0.33382,-1.84346,1.87344,60.9218,57.115
57550,-0.941672,1.60749,0.416752,-0.462761,1.35842,-2.07026,2.47614,82.0909,74.3832
57573,-2.66943,1.41051,1.03142,-1.12404,-2.58234,-2.53455,3.61835,0.593976,0.873552
58363,2.22547,0.929612,2.53275,-0.715313,0.307284,-1.64492,1.67338,77.4046,89.2146
59175,-2.94574,1.38421,0.79575,-0.615768,-2.5417,-1.99998,3.23421,2.73122,2.21381
59546,2.80675,0.180004,2.91671,-1.59045,0.109953,-1.77046,1.77387,58.8825,57.0381
59674,2.63224,0.629089,-1.35885,-1.08078,2.2921,-1.70987,2.85961,53.3799,47.1858
59792,-2.58952,0.922676,-0.0241638,-1.75068,2.56536,-2.67335,3.70511,68.6112,57.1074
59896,0.913862,1.01497,1.21563,-0.657186,0.301766,-1.67216,1.69917,82.0909,78.6546
60007,0.260059,0.226425,-2.21047,-2.02371,-2.47052,-2.25013,3.34165,80.2471,65.8626
60098,0.57783,0.576284,2.16037,-1.86146,1.58254,-2.43775,2.90638,1.7155,1.39557
60262,-1.70634,1.48181,-2.83184,-0.304124,-1.12551,-1.78593,2.111,68.6112,61.2105
60519,1.2506,0.0415959,-0.990649,-2.24659,-2.24125,-2.28818,3.20296,90.1504,67.5439
60848,1.35633,1.7392,0.221907,-1.05625,-1.13442,-2.79546,3.01687,4.92343,4.07172
61318,-0.932069,0.700264,-0.343722,-0.828281,0.588347,-1.52855,1.63787,60.9218,49.9406
61395,-2.27593,1.02149,0.681819,-0.659224,2.95775,-1.68072,3.40192,90.151,74.7664
61397,2.76857,0.195749,-0.880328,-0.899247,2.63429,-1.095,2.8528,61.3495,49.1883
61765,2.88951,1.20123,-2.59273,-1.23812,0.80095,-2.43935,2.56748,86.0519,83.0442
61803,1.03388,1.16648,2.8584,-0.943386,1.82452,-2.10987,2.78934,55.9327,46.1915
61874,2.89386,0.0115292,-2.69864,-0.591445,0.690691,-0.602974,0.91686,100.658,98.9234
62121,2.72043,0.957732,-2.12578,-1.17922,1.43697,-2.13695,2.57516,56.2076,46.2564
62137,1.45113,0.18829,-1.19031,-0.225777,-2.64143,-0.414067,2.67369,53.1821,42.8551
62669,2.08764,1.19236,-0.23232,-0.93899,-2.31996,-2.13135,3.15038,68.6112,57.4716
62878,-1.18867,0.601227,-0.0947778,-2.30265,1.0939,-2.90388,3.10308,56.2076,51.7243
63439,-2.54389,1.72357,1.51586,-1.14469,-2.22343,-2.86826,3.62912,89.9965,108.056
63464,0.644424,1.02386,-2.68119,-0.691411,2.95757,-1.71527,3.41897,90.0174,140.125
63762,0.737287,1.97993,2.16607,-1.12438,1.42879,-3.10431,3.41734,59.4772,52.2219
63823,1.19835,1.69579,2.61886,-0.365919,1.4205,-2.06171,2.50369,90.0174,71.5584
63878,1.32311,0.808726,-0.70814,-1.87923,-2.03125,-2.68796,3.36914,53.3799,45.3904
63983,-0.60366,0.516794,1.50037,-0.284148,2.10403,-0.800942,2.25132,59.4772,50.6929
64241,-1.79907,1.05471,1.18166,-0.888966,2.98073,-1.94368,3.55846,90.0174,75.3841
64284,-1.60762,1.04119,-1.82182,-0.534326,-0.214206,-1.57552,1.59001,53.2014,41.2799
65014,-1.44119,1.51007,-0.735064,-1.35043,0.70613,-2.8605,2.94637,85.1914,67.6221
65247,0.999551,1.76009,-0.650537,-0.231252,-1.65009,-1.99134,2.58616,73.6499,64.4317
65342,-0.763516,1.07176,0.402336,-2.3625,1.16585,-3.43426,3.62676,90.1504,72.5866
65525,1.13169,1.80707,0.859119,-0.370384,-0.272573,-2.17745,2.19445,53.1821,40.6363
65626,0.755033,1.00986,2.09464,-0.891042,1.3396,-1.9009,2.32551,90.2946,73.1669
65642,2.04451,0.136956,2.18295,-1.61081,0.138438,-1.74776,1.75324,89.0565,118.737
66085,0.912989,1.71388,0.782944,-0.594976,-0.130045,-2.30886,2.31252,77.4046,100.33
66717,1.01888,1.95944,-2.90257,-2.35537,2.36174,-4.31481,4.91888,4.92343,4.41904
66832,-1.50041,1.09182,-1.00786,-1.34258,0.492553,-2.4344,2.48373,55.9327,49.2036
66883,-0.510188,1.24679,2.66613,-0.214583,-3.10686,-1.46138,3.4334,103.652,80.7373
67084,-2.76852,1.65256,-2.90738,-0.865127,-0.138858,-2.51769,2.52151,86.8625,65.7551
67271,-1.20634,1.8098,1.60404,-0.00485795,2.81038,-1.81465,3.34532,76.4146,60.588
67372,-2.16394,1.29294,-0.448284,-2.36122,1.71566,-3.65416,4.03688,88.1437,77.0486
67716,-0.937864,1.16527,0.309803,-1.99792,1.24767,-3.16319,3.40035,67.4886,60.7039
68131,0.544869,1.86917,2.23983,-0.904355,1.69496,-2.77352,3.25044,68.6112,59.1854
68213,2.18751,0.606864,-0.615136,-1.4923,-2.80265,-2.09916,3.50162,55.6455,67.7945
68488,-1.53268,1.85303,1.05042,-1.19921,2.5831,-3.05224,3.99857,90.0174,74.4851
68627,-0.308568,0.296773,-0.770157,-0.84238,-0.461589,-1.13915,1.22912,82.5564,67.3932
68828,-1.75385,0.613187,-0.421884,-1.11415,1.33197,-1.72733,2.18124,90.151,74.6245
69760,0.921721,0.878965,-2.90077,-2.35469,2.4607,-3.23365,4.06344,78.6934,55.6779
70212,1.34096,1.26269,-0.27234,-1.33839,-1.6133,-2.60108,3.06078,90.2946,73.9087
70356,-0.984311,0.0528232,2.61685,-1.92677,-2.68203,-1.97959,3.33347,94.7815,74.4248
70546,-2.99317,1.89259,-0.132957,-0.271765,2.86021,-2.16435,3.58681,88.8931,66.4945
70752,0.116051,0.990084,-1.23728,-0.290065,-1.35333,-1.28015,1.86287,60.9218,50.8083
70878,1.16663,0.98917,1.71484,-0.408469,0.54821,-1.39764,1.50131,88.8931,70.6273
71861,2.26284,1.0523,-3.11161,-1.51282,0.908739,-2.56512,2.72133,90.4137,78.0648
72371,0.952902,0.915393,-0.663645,-1.27296,-1.61655,-2.18836,2.72069,89.0565,100.934
73155,-2.72921,0.0108554,0.806332,-1.21132,-2.74764,-1.22217,3.0072,20.5133,14.5285
73428,-2.02263,1.16893,-2.16601,-0.347268,-0.143372,-1.5162,1.52296,73.6499,67.2044
73590,-1.80742,0.179912,-2.63874,-0.643746,-0.831323,-0.823657,1.17026,53.1821,44.5726
74109,-1.93433,1.13461,1.67799,-1.27091,-2.67086,-2.40551,3.59444,86.8625,64.8602
74307,2.88338,0.288516,2.59957,-1.01573,-0.283813,-1.30425,1.33477,107.345,85.2313
74900,1.49871,0.122456,2.38014,-0.883721,0.881432,-1.00618,1.33765,86.0519,73.2309
75271,2.00674,0.836419,0.650291,-1.65528,-1.35645,-2.49169,2.83699,80.2471,106.804
75281,2.67476,0.78358,1.84782,-2.19221,-0.826945,-2.97579,3.08856,108.873,83.9348
75598,0.46077,1.59759,-1.86877,-0.702526,-2.32954,-2.30011,3.27373,89.0565,74.3255
75689,1.6537,0.367889,2.2468,-1.92056,0.593103,-2.28845,2.36406,61.3495,44.0285
75730,-2.45702,1.78916,-2.22645,-0.281228,0.230571,-2.07039,2.08319,78.6934,64.2574
75872,3.136,2.14727,-0.80672,-0.981783,2.34046,-3.12905,3.90752,90.151,69.6023
76623,1.84831,0.186879,-2.27594,-0.781207,2.15893,-0.968086,2.36605,73.6499,63.4949
76929,1.76668,0.306095,-2.91254,-1.47244,1.60397,-1.77854,2.39497,67.925,123.142
77270,2.77026,0.112863,-0.0657033,-1.22692,-2.83596,-1.33979,3.13651,90.2946,76.3852
77658,1.12286,0.226887,-1.659,-0.0620334,-2.78186,-0.288921,2.79682,86.0519,70.8535
78197,-3.01738,2.21717,-1.74754,-2.02589,1.26984,-4.24306,4.429,86.0519,68.8196
78388,2.6255,0.650322,2.48981,-0.0615478,-0.135684,-0.71187,0.724685,86.8625,64.6283
